1,('mladší'# 1),jídlo,('nepřeplácané'# 1)
1,('číšník'# 1),jídlo,('(přímo'# 1)
1,('úsměvem.'# 1),jídlo,('večera)'# 1)
1,('dostal'# 1),jídlo,('adekvátní'# 1)
1,('sobotní'# 1),jídlo,('jedna'# 1)
1,('hodně'# 1),jídlo,('respektující'# 1)
1,('přiměřenou'# 1),jídlo,('vynikajicí'# 1)
1,('prohlíželo.'# 1),jídlo,('dohromady-'# 1)
1,('královsky.'# 1),jídlo,('carpacio#plněné'# 1)
1,('ruce.'# 1),jídlo,('tataráček'# 1)
1,('vysoká'# 1),jídlo,('normální'# 1)
1,('skvělá'# 1),jídlo,('nádherně'# 1)
1,('minut)#'# 1),jídlo,('rádi'# 1)
1,('pořádku#'# 1),jídlo,('(těstoviny#'# 1)
1,('objednal'# 1),jídlo,('nepřinášeli'# 1)
1,('chvilku'# 1),jídlo,('(smažené'# 1)
1,('nikdy'# 1),jídlo,('mého'# 1)
1,('úplně'# 1),jídlo,('(nepřeceňuji'# 1)
1,('můžu.'# 1),jídlo,('nepotřebovalo'# 1)
1,('preferencí'# 1),jídlo,('gnochi'# 1)
1,('fajn'# 1),jídlo,('vychutnáte'# 1)
1,('pomohla'# 1),jídlo,('chutnalo'# 1)
1,('vybrat'# 1),jídlo,('tradičně'# 1)
1,('mísce'# 1),jídlo,('nemají'# 1)
1,('filo'# 1),jídlo,('hotovo'# 1)
1,('našlo.'# 1),jídlo,('chutově'# 1)
1,('unikátní#'# 1),jídlo,('vzala'# 1)
1,('rád#'# 1),jídlo,('také#'# 1)
1,('brně'# 1),jídlo,('risotto'# 1)
1,('pěkná.'# 1),jídlo,('řecký'# 1)
1,('přišli.'# 1),jídlo,('vychutnám!'# 1)
1,('minutky'# 1),jídlo,('vždycky'# 1)
1,('konečně'# 1),jídlo,('taktéž'# 1)
1,('pipsu.'# 1),jídlo,('!!!!!'# 1)
1,('kterékoliv'# 1),jídlo,('nikdy'# 1)
1,('uznat#'# 1),jídlo,('vychutnali'# 1)
1,('slušný#'# 1),jídlo,('velké'# 1)
1,('překvapeni#'# 1),jídlo,('vizuálně'# 1)
1,('útulný.výborné'# 1),jídlo,('vzhledem'# 1)
1,('olivy'# 1),jídlo,('rozdělené'# 1)
1,('!?)hlavní'# 1),jídlo,('úžasný#'# 1)
1,('samotné'# 1),jídlo,('super#'# 1)
1,('rychlí.'# 1),jídlo,('opět'# 1)
1,('zkazilo'# 1),jídlo,('stydět'# 1)
1,('salátem.'# 1),jídlo,('zajímavé'# 1)
1,('akorát'# 1),jídlo,('určite'# 1)
1,('doplnil'# 1),jídlo,('úžasné#'# 1)
1,('jogurtem.'# 1),jídlo,('nestálo'# 1)
1,('čistá.'# 1),jídlo,('dělaj'# 1)
1,('stručně:-'# 1),jídlo,('mohu'# 1)
1,('později).'# 1),jídlo,('pěkně'# 1)
1,('chřest'# 1),jídlo,('kolegové'# 1)
1,('nemáme'# 1),jídlo,('(zajímavě'# 1)
1,('pozorná#'# 1),jídlo,('klasický'# 1)
1,('baby'# 1),jídlo,('kuře'# 1)
1,('spolehnout#'# 1),jídlo,('ryby'# 1)
1,('stížnosti'# 1),jídlo,('dobře'# 1)
1,('(ostatní'# 1),jídlo,('(asi'# 1)
1,('slanějšíhlavní'# 1),jídlo,('spíše'# 1)
1,('rychlá'# 1),jídlo,('tvarohovými'# 1)
-1,('jídlo'# 7),obsluha,('pomalá'# 3)
-1,('bohužel'# 4),obsluha,('naprosto'# 2)
-1,('naprosto'# 4),obsluha,('hrozná#'# 2)
-1,('vůbec'# 3),obsluha,('tvrdila#'# 1)
-1,('navíc'# 2),obsluha,('značně'# 1)
-1,('průměrné'# 2),obsluha,('neochotná'# 1)
-1,('dobrá#'# 2),obsluha,('zaslechla#jelikož'# 1)
-1,('restaurace#'# 2),obsluha,('arogantní#'# 1)
-1,('člověka'# 2),obsluha,('neprošla'# 1)
-1,('dost'# 2),obsluha,('neschopna#'# 1)
-1,('arogantný#'# 1),obsluha,('otřesná'# 1)
-1,('hrozná#'# 1),obsluha,('evidentně'# 1)
-1,('silné'# 1),obsluha,('porad'# 1)
-1,('mola.'# 1),obsluha,('ktera'# 1)
-1,('nechutné.'# 1),obsluha,('vypadala'# 1)
-1,('minut#'# 1),obsluha,('obtěžuje'# 1)
-1,('jelikož'# 1),obsluha,('nezachrání'# 1)
-1,('špinavé'# 1),obsluha,('arogantný#'# 1)
-1,('sklenici#'# 1),obsluha,('pomalááááááááá#'# 1)
-1,('restaurace#což'# 1),obsluha,('bohužel'# 1)
-1,('nejspíše'# 1),obsluha,('špatná#'# 1)
-1,('sníst'# 1),obsluha,('protivná#'# 1)
-1,('nevolala'# 1),obsluha,('fyzicky'# 1)
-1,('snědl'# 1),obsluha,('naše'# 1)
-1,('zlepseni'# 1),obsluha,('všímavá#'# 1)
-1,('obsluhy!'# 1),obsluha,('dokáže'# 1)
-1,('fajn#'# 1),obsluha,('vesele'# 1)
-1,('špatné#'# 1),obsluha,('splete'# 1)
-1,('druhé'# 1),obsluha,('místo'# 1)
-1,('desertem)...'# 1),obsluha,('hrozná#již'# 1)
-1,('minut...'# 1),obsluha,('lehce'# 1)
-1,('standardní'# 1),obsluha,('ignorovala'# 1)
-1,('televizorů.'# 1),obsluha,('neprofesionální#hodící'# 1)
-1,('kuchař#ale'# 1),obsluha,('začne'# 1)
-1,('hranici'# 1),obsluha,('mírně'# 1)
-1,('pivo.'# 1),obsluha,('donesla'# 1)
-1,('muže'# 1),obsluha,('amaterska'# 1)
-1,('úžasná'# 1),obsluha,('(zapomněla'# 1)
-1,('atmosféra'# 1),obsluha,('nepříjemná#'# 1)
-1,('penize'# 1),obsluha,('příjemná#'# 1)
-1,('ponurá'# 1),obsluha,('neochotná#'# 1)
-1,('místnost#'# 1),obsluha,('chvílemi'# 1)
-1,('originálního.'# 1),obsluha,('zmatená'# 1)
-1,('květinou.-'# 1),obsluha,('nevymenila'# 1)
-1,('žádná'# 1),obsluha,('nepříjemná'# 1)
-1,('zbytek'# 1),obsluha,('voni'# 1)
-1,('jedno'# 1),obsluha,('neskutečná'# 1)
-1,('konzistence'# 1),obsluha,('otresna#'# 1)
-1,('vody:('# 1),obsluha,('vysvětlí#'# 1)
-1,('prostředí'# 1),obsluha,('pomala#'# 1)
-1,('velmi'# 1),obsluha,('zeptala#'# 1)
-1,('pozorna'# 1),obsluha,('katastrofálný!!!!'# 1)
-1,('tohle'# 1),obsluha,('prijemna'# 1)
-1,('hodně'# 1),obsluha,('čepuje'# 1)
1,('příjemná'# 29),obsluha,('velmi'# 39)
1,('velmi'# 24),obsluha,('příjemná#'# 37)
1,('prostředí'# 21),obsluha,('příjemná'# 30)
1,('jídlo'# 18),obsluha,('milá#'# 24)
1,('dobré#'# 11),obsluha,('rychlá'# 17)
1,('příjemné#'# 10),obsluha,('milá'# 14)
1,('milá'# 9),obsluha,('velice'# 13)
1,('vynikající.'# 9),obsluha,('pozorná#'# 11)
1,('jídlo#'# 9),obsluha,('naprosto'# 9)
1,('prostředí#'# 8),obsluha,('rychlá#'# 7)
1,('velice'# 8),obsluha,('dobrá#'# 6)
1,('vynikající'# 7),obsluha,('pozorná'# 5)
1,('navíc'# 7),obsluha,('ochotná'# 5)
1,('výborné#'# 7),obsluha,('profesionální'# 4)
1,('skvělá'# 7),obsluha,('profesionální#'# 4)
1,('příjemná#'# 7),obsluha,('perfektní#'# 4)
1,('příjemné'# 6),obsluha,('trochu'# 4)
1,('bohužel'# 6),obsluha,('ochotná#'# 3)
1,('profesionální'# 6),obsluha,('téměř'# 3)
1,('dobré'# 6),obsluha,('trošku'# 3)
1,('dobře'# 6),obsluha,('pohotově'# 3)
1,('atmosféra'# 6),obsluha,('přinesla'# 3)
1,('výborné'# 6),obsluha,('vždy'# 3)
1,('restaurace'# 6),obsluha,('skvělá#'# 3)
1,('trochu'# 6),obsluha,('skvělá'# 3)
1,('ochotná'# 5),obsluha,('vcelku'# 3)
1,('naprosto'# 5),obsluha,('fajn#'# 3)
1,('dobré.'# 4),obsluha,('snaživá#'# 3)
1,('výborné.'# 4),obsluha,('stíhala'# 2)
1,('chutné#'# 4),obsluha,('nápomocná'# 2)
1,('usměvavá'# 4),obsluha,('kmitala#'# 2)
1,('interiér#'# 4),obsluha,('ochotně'# 2)
1,('vynikající#'# 4),obsluha,('ještě'# 2)
1,('jidlo'# 4),obsluha,('dobrá'# 2)
1,('průměr#'# 4),obsluha,('svižná#'# 2)
1,('výborná#'# 3),obsluha,('nevtíravá#'# 2)
1,('super#'# 3),obsluha,('výborná#'# 2)
1,('rychlá'# 3),obsluha,('doporučila'# 2)
1,('pánská'# 3),obsluha,('slušná#'# 2)
1,('hodně'# 3),obsluha,('prijemna'# 2)
1,('nekuřácká.'# 3),obsluha,('působila'# 2)
1,('víno#'# 3),obsluha,('usměvavá'# 2)
1,('příjemně'# 3),obsluha,('taktéž'# 2)
1,('fajn.'# 3),obsluha,('prijemna#'# 2)
1,('nijak'# 3),obsluha,('zvládala'# 2)
1,('super'# 3),obsluha,('restaurace'# 2)
1,('brně.'# 3),obsluha,('kmitá#'# 1)
1,('chutné.'# 3),obsluha,('ujímá'# 1)
1,('dost'# 3),obsluha,('téžděkujitriniti'# 1)
1,('pivo'# 3),obsluha,('zapomněla'# 1)
1,('restaurace.'# 3),obsluha,('úžasná#'# 1)
